"","PFAC","ANETD","uslek","uslels","uslep","slp","hl","CN_c","uslec_c","MNGN","depth","COVMAX","HTMAX","holdup","bd1","fc","WP","OC","dep","app_rate","app_eff","DWRATE","DSRATE","kd","aer_aq","temp_ref_aer","anae_aq","temp_ref_anae","photo","RFLAT","hydro","SOL","benthic_depth","porosity","bulk_density","FROC2","DOC2","BNMAS","SUSED","CHL","FROC1","DOC1","PLMAS","bf","przm_max_h2","pwc_max_peak","pwc_max_h2","pwc_max_benthic","Conv.Factor","max_sed"
"3834",0.637,32.691,0.251,2.815,0.426,2.503,2821.249,85.549,0.82,0.245,106.936,0.318,500.972,0.179,1.405,0.29,0.198,3.032,4.562,1.178,0.656,0.066,0.066,683.614,27.346,24.272,139.825,15.384,20.442,33.962,15.727,53.154,0.48,0.158,1.015,0.465,14.914,3.301,37.798,0.147,0.225,13.088,7.898,0.001,4.7609,4.8195,3.6139,0.099061,684,67.757724
"3835",0.72,13.851,0.59,2.493,0.235,3.383,4418.635,88.388,0.354,0.141,87.87,0.325,782.812,0.286,0.865,0.286,0.112,2.085,1.377,1.939,0.233,0.093,0.093,839.504,27.194,11.273,60.609,14.242,23.241,17.345,13.889,33.717,0.678,0.328,1.416,0.86,34.589,3.743,24.726,1.304,0.047,0.936,8.713,0.001,5.5594,7.5971,5.0126,0.051421,840,43.19364
"3836",0.705,15.753,0.093,2.602,0.447,2.613,2574.656,63.733,0.912,0.073,42.145,0.913,785.713,0.164,1.157,0.334,0.152,0.584,4.268,2.742,0.65,0.045,0.045,660.116,18.283,11.428,147.821,10.294,2.784,9.525,10.698,10.485,0.875,0.349,1.035,0.048,40.175,3.364,27.154,0.286,0.326,7.712,6.129,0,2.0192,2.0566,1.6946,0.016333,661,10.796113
"3837",0.696,33.797,0.555,1.918,0.242,1.021,3676.183,85.895,0.759,0.007,122.921,0.982,712.516,0.167,1.361,0.301,0.229,0.056,1.538,2.643,0.753,0.09,0.09,892.95,26.307,21.83,73.666,7.519,8.045,40.427,40.81,71.869,0.538,0.745,1.065,0.86,38.474,1.515,33.154,0.821,0.703,0.932,6.866,0,4.6768,25.54,18.404,0.22531,894,201.42714
"3838",0.708,19.659,0.617,2.636,0.979,0.618,655.275,88.808,0.416,0.124,34.401,0.959,780.27,0.299,1.446,0.342,0.052,3.142,5.275,2.61,0.772,0.061,0.061,924.867,11.452,27.601,136.587,23.448,13.618,38.647,13.876,19.895,0.666,0.396,1.53,0.532,3.915,1.08,8.754,0.051,0.159,14.065,7.294,0.001,6.2948,23.179,14.483,0.35616,925,329.448
"3839",0.746,30.285,0.06,1.735,0.264,0.746,1527.617,72.212,0.92,0.332,19.918,0.124,738.46,0.219,0.964,0.424,0.094,0.05,4.262,0.263,0.683,0.058,0.058,959.394,11.794,23.581,71.738,5.997,12.668,9.481,26.785,14.542,0.337,0.31,1.754,0.395,22.244,1.73,39.869,1.397,0.215,0.486,3.689,0.001,3.5652,0.35088,0.22603,0.0025662,960,2.463552
"3840",0.784,27.495,0.324,3.002,0.249,3.974,1643.51,88.124,0.418,0.029,69.671,0.829,616.559,0.245,1.137,0.344,0.185,1.569,1.519,0.21,0.16,0.057,0.057,731.471,29.112,27.755,86.604,22.252,3.209,9.944,32.607,56.177,0.221,0.205,1.337,0.826,24.457,0.803,64.093,1.178,0.794,11.175,9.49,0.001,5.3344,0.48012,0.34506,0.021475,732,15.7197
"3841",0.603,23.844,0.6,2.27,0.674,4.204,2895.157,67.8,0.674,0.463,37.62,0.551,599.563,0.277,1.153,0.268,0.177,1.984,3.805,2.568,0.738,0.044,0.044,950.517,17.424,28.558,99.267,29.695,17.42,26.405,39.171,50.2,0.082,0.329,0.929,0.168,48.457,3.835,70.901,0.408,0.362,0.623,9.646,0.001,2.1213,5.7893,4.8132,0.62487,951,594.25137
"3842",0.606,33.256,0.377,1.942,0.445,4.082,2212.054,73.765,0.2,0.075,97.466,0.72,826.41,0.219,1.186,0.325,0.162,3.25,1.962,1.753,0.903,0.039,0.039,974.676,30.232,23.939,95.285,19.089,10.208,43.262,28.797,69.062,0.535,0.543,1.743,0.506,49.542,2.983,69.176,1.199,0.023,13.483,2.621,0.001,3.1744,7.5368,5.0597,0.068845,975,67.123875
"3843",0.657,23.435,0.513,0.82,0.745,1.283,4863.473,85.725,0.212,0.053,67.709,0.344,639.725,0.272,1.337,0.337,0.227,1.508,1.431,2.265,0.696,0.085,0.085,724.736,15.299,32.801,149.784,30.037,12.106,23.804,45.298,9.677,0.069,0.709,1.497,0.88,36.05,4.432,42.408,1.181,0.318,8.368,9.149,0.001,4.7762,13.932,9.9341,1.1629,725,843.1025
"3844",0.727,32.314,0.195,4.856,0.827,4.999,330.978,81.555,0.761,0.367,5.012,0.106,704.309,0.188,1.58,0.396,0.193,2.651,4.39,2.125,0.287,0.015,0.015,648.101,27.422,30.754,14.107,21.561,19.564,23.206,20.105,10.373,0.833,0.644,1.179,0.738,35.09,1.506,79.898,0.915,0.653,1.544,2.317,0.001,4.3803,15.024,11.445,0.086368,649,56.052832
"3845",0.624,34.185,0.502,1.108,0.528,4.644,622.404,75.981,0.94,0.05,119.257,0.656,821.596,0.122,0.87,0.294,0.164,2.234,0.694,0.499,0.806,0.049,0.049,758.547,13.731,32.281,13.152,13.278,10.256,24.242,0.609,68.975,0.732,0.698,1.638,0.588,59.724,0.711,24.464,0.492,0.075,14.907,0.964,0,3.3489,8.3645,3.9181,0.020086,759,15.245274
"3846",0.678,16.911,0.201,4.944,0.384,1.066,3524.499,89.324,0.149,0.316,30.083,0.363,639.285,0.176,1.523,0.343,0.202,2.176,2.755,2.036,0.49,0.055,0.055,820.123,20.653,9.793,123.934,34.237,18.402,34.53,45.399,42.586,0.322,0.624,0.914,0.88,53.349,1.322,52.259,0.932,0.787,1.612,4.665,0.001,5.4829,6.141,4.4953,0.31997,821,262.69537
"3847",0.712,20.07,0.354,4.064,0.511,3.433,4386.704,70.367,0.79,0.346,48.705,0.269,763.365,0.275,0.979,0.329,0.125,2.62,0.864,2.458,0.927,0.073,0.073,743.022,25.358,14.437,35.41,6.445,9.52,42.286,18.893,1.973,0.392,0.54,1.63,0.97,38.417,3.901,36.124,0.84,0.774,6.178,9.156,0.001,2.9183,25.434,18.442,0.21816,743,162.09288
"3848",0.665,12.683,0.143,3.697,0.258,0.712,3777.193,62.559,0.806,0.34,107.757,0.238,702.5,0.127,1.518,0.31,0.183,3.364,2.104,0.523,0.579,0.092,0.092,783.505,26.674,27.69,18.645,12.367,21.967,25.642,28.503,61.726,0.413,0.604,1.311,0.827,35.576,0.208,42.897,0.002,0.93,10.197,7.864,0,1.6849,0.23211,0.17563,0.0012082,784,0.9472288
"3849",0.639,25.884,0.154,0.478,0.852,2.231,806.488,67.865,0.252,0.361,40.094,0.788,655.772,0.197,1.111,0.379,0.143,3.23,2.142,0.618,0.142,0.044,0.044,739.06,8.491,15.248,36.647,16.715,1.839,36.91,6.401,2.911,0.739,0.746,1.099,0.111,56.555,0.852,53.074,0.582,0.501,7.977,0.647,0.001,2.6819,0.1756,0.13701,0.00094443,740,0.6988782
"3850",0.751,20.841,0.395,3.557,0.366,2.32,4261.9,81.241,0.497,0.061,132.185,0.492,543.614,0.214,1.58,0.265,0.137,2.748,5.835,1.821,0.931,0.074,0.074,953.873,32.881,14.013,56.01,33.507,14.452,43.319,11.547,7.281,0.613,0.455,1.551,0.609,21.21,0.014,62.826,1.157,0.436,8.795,3.276,0.001,4.1411,4.2469,2.8377,0.048305,954,46.08297
"3851",0.644,10.375,0.227,3.94,0.324,1.733,193.538,77.622,0.974,0.048,136.378,0.934,532.307,0.296,1.497,0.376,0.166,2.67,1.828,0.361,0.451,0.051,0.051,873.776,9.392,25.464,80.586,25.773,19.436,29.079,10.217,33.375,0.686,0.234,1.351,0.614,55.377,2.892,24.48,0.162,0.688,0.71,4.525,0.001,3.8289,1.3467,0.92627,0.019812,874,17.315688
"3852",0.682,10.378,0.202,0.999,0.362,2.341,1050.703,67.405,0.289,0.037,8.558,0.126,683.802,0.296,1.659,0.317,0.19,1.551,2.35,2.325,0.908,0.065,0.065,991.948,13.505,11.276,101.82,31.659,10.135,23.868,28.195,36.2,0.56,0.738,1.382,0.873,31.937,1.849,6.08,0.151,0.267,2.452,5.786,0,2.1061,1.885,1.2787,0.017965,992,17.82128
"3853",0.679,30.251,0.467,3.97,0.977,0.635,1180.918,87.764,0.579,0.168,68.163,0.744,514.374,0.185,1.62,0.293,0.209,1.8,5.454,0.326,0.125,0.096,0.096,632.664,31.133,30.884,144.103,7.127,23.023,26.604,23.663,84.69,0.937,0.186,0.911,0.178,59.202,0.626,25.649,0.861,0.538,5.906,1.627,0.001,5.1079,0.40646,0.31116,0.0043785,633,2.7715905
"3854",0.699,30.953,0.606,3.354,0.265,3.834,1064.848,69.447,0.915,0.24,87.314,0.913,898.247,0.117,1.084,0.302,0.232,0.109,0.708,0.634,0.692,0.065,0.065,684.886,28.898,23.351,44.542,26.086,9.016,26.546,33.243,32.371,0.052,0.574,0.933,0.016,58.629,2.987,72.16,0.329,0.275,2.906,3.051,0.001,2.094,3.0898,2.8133,0.55759,688,383.62192
"3855",0.617,10.237,0.228,3.404,0.421,0.621,3557.349,65.522,0.218,0.052,53.503,0.285,702.114,0.213,0.918,0.399,0.208,0.76,3.113,0.12,0.573,0.09,0.09,950.281,11.588,26.768,77.348,19.151,12.919,28.215,24.817,69.237,0.612,0.29,1.287,0.383,31.924,3.348,42.573,0.86,0.161,5.745,9.663,0,2.0943,0.07432,0.053561,0.0004344,951,0.4131144
"3856",0.794,18.789,0.43,2.362,0.808,1.817,3659.828,85.39,0.528,0.141,5.411,0.448,660.338,0.272,1.258,0.415,0.116,3.881,0.211,2.213,0.785,0.041,0.041,982.093,25.816,22.946,126.667,11.494,16.57,26.974,44.03,55.714,0.172,0.743,1.73,0.742,26.165,0.964,54.717,0.36,0.96,12.222,3.312,0.001,5.3002,36.292,23.099,1.7621,983,1732.1443
"3857",0.663,27.957,0.234,2.535,0.294,3.227,1997.075,71.256,0.568,0.186,31.412,0.344,727.604,0.112,1.281,0.406,0.185,2.856,5.913,2.955,0.131,0.034,0.034,786.659,5.289,17.604,102.397,8.38,1.535,28.766,4.197,81.147,0.375,0.178,1.416,0.578,39.318,2.865,67.365,1.207,0.628,13.751,7.673,0.001,2.8955,0.77612,0.53677,0.0075119,787,5.9118653
"3858",0.705,16.781,0.54,1.385,0.821,2.521,1002.707,62.936,0.88,0.083,58.268,0.521,529.053,0.191,1.131,0.41,0.19,3.918,5.58,2.771,0.602,0.028,0.028,707.249,27.784,15.118,42.099,17.32,16.274,21.758,37.376,73.649,0.013,0.436,1.03,0.977,21.372,0.09,4.267,0.803,0.908,13.777,9.041,0,1.8822,6.5836,5.5472,1.4189,708,1004.5812
"3859",0.687,25.207,0.363,1.143,0.191,0.036,1749.06,84.21,0.087,0.338,10.205,0.468,517.65,0.102,0.955,0.31,0.067,2.916,5.206,0.401,0.837,0.011,0.011,797.636,5.703,31.754,102.076,33.246,21.835,7.934,17.271,56.024,0.276,0.712,1.484,0.343,39.014,0.782,70.504,1.256,0.828,2.34,3.803,0,5.2306,3.9523,2.7197,0.12203,798,97.37994
"3860",0.63,30.029,0.592,2.975,0.484,2.211,1755.154,83.394,0.003,0.211,108.617,0.283,527.73,0.191,1.337,0.333,0.068,0.614,3.836,0.847,0.325,0.059,0.059,604.182,34.963,5.106,49.286,11.646,15.431,13.307,29.663,26.093,0.952,0.1,1.486,0.711,39.374,3.722,46.008,0.048,0.271,9.331,2.935,0,5.1903,0.88905,0.63198,0.0037878,604,2.2878312
"3861",0.645,24.473,0.314,2.149,0.949,2.255,3541.41,85.705,0.729,0.083,121.885,0.248,627.831,0.136,1.003,0.391,0.076,1.013,2.351,1.827,0.494,0.04,0.04,866.843,15.393,13.137,64.663,16.125,9.578,5.494,14.125,4.538,0.083,0.407,1.344,0.331,39.664,3.496,46.095,0.23,0.294,13.4,8.768,0,5.5885,20.318,13.76,1.3141,867,1139.3247
"3862",0.606,21.674,0.055,1.129,0.541,1.211,3241.389,89.793,0.586,0.068,130.975,0.749,553.916,0.257,1.371,0.37,0.109,1.519,1.528,0.553,0.457,0.077,0.077,763.425,34.085,28.716,25.814,16.073,14.66,17.903,31.322,77.317,0.745,0.335,1.701,0.547,49.238,0.458,33.96,0.297,0.44,10.767,1.404,0,6.0573,2.1426,1.3993,0.0088917,764,6.7932588
"3863",0.606,23.478,0.103,0.702,0.554,1.567,3159.39,85.709,0.965,0.072,135.071,0.721,669.071,0.106,0.97,0.417,0.074,3.813,5.411,1.991,0.531,0.048,0.048,768.356,23.936,25.519,147.289,32.839,23.218,33.174,31.455,59.644,0.315,0.394,1.462,0.621,56.518,3.472,73.028,1.075,0.504,5.375,4.528,0.001,5.69,5.1637,3.5383,0.23158,769,178.08502
"3864",0.744,14.458,0.296,3.175,0.196,0.309,844.806,65.355,0.851,0.122,100.208,0.318,502.406,0.264,1.559,0.406,0.062,0.387,3.92,0.41,0.542,0.086,0.086,629.388,23.828,24.586,144.811,33.646,18.655,35.864,44.613,19.406,0.486,0.511,1.221,0.325,20.759,2.437,69.866,0.066,0.055,8.387,1.03,0.001,3.0181,0.34223,0.27117,0.0082181,630,5.177403
"3865",0.695,28.664,0.578,2.687,0.688,0.779,1761.032,90.489,0.104,0.049,84.28,0.763,683.861,0.216,1.731,0.329,0.235,0.734,3.009,1.335,0.717,0.051,0.051,883.48,25.063,6.293,14.778,33.882,13.234,42.896,32.751,51.182,0.942,0.275,1.683,0.631,38.398,4.068,45.249,0.534,0.879,1.86,4.365,0,5.5131,7.2921,4.6399,0.038501,884,34.034884
"3866",0.665,34.417,0.233,3.392,0.18,1.693,1150.16,88.838,0.928,0.442,57.183,0.937,575.37,0.211,1.342,0.289,0.053,0.933,3.981,0.523,0.668,0.021,0.021,622.108,26.026,28.893,88.081,24.443,0.785,29.861,19.468,14.091,0.849,0.434,1.15,0.968,28.148,4.483,64.755,1.269,0.51,6.478,3.162,0.001,6.2284,5.3549,3.7741,0.12311,622,76.57442
"3867",0.738,23.29,0.086,3.648,0.832,2.777,1772.455,73.125,0.132,0.324,68.43,0.91,749.878,0.198,0.988,0.271,0.075,1.02,1.544,2.874,0.941,0.095,0.095,924.046,19.617,28.494,61.542,9.493,16.27,34.778,39.328,63.052,0.044,0.33,1.006,0.827,39.471,0.393,4.339,0.586,0.168,12.143,7.569,0.001,3.4881,10.697,8.0029,0.71463,924,660.31812
"3868",0.784,10.845,0.419,4.714,0.627,2.898,2394.369,71.289,0.6,0.227,13.217,0.523,524.369,0.262,1.195,0.338,0.155,3.065,0.75,0.287,0.825,0.071,0.071,603.596,19.845,19.515,5.026,20.591,13.892,9.846,43.374,38.692,0.887,0.378,0.965,0.867,15.805,0.358,54.175,1.143,0.824,0.836,0.403,0,2.8291,3.0732,2.5768,0.017238,604,10.411752
"3869",0.789,22.843,0.599,1.618,0.549,1.766,823.505,77.857,0.987,0.123,36.285,0.735,796.176,0.117,0.922,0.307,0.21,2.259,0.885,0.696,0.913,0.098,0.098,888.775,22.088,8.002,146.318,23.674,1.329,17.546,17.299,84.552,0.363,0.131,1.089,0.1,31.232,2.512,62.024,0.172,0.617,0.953,6.561,0.001,3.4395,11.118,8.6209,0.23751,889,211.14639
"3870",0.627,19.88,0.523,1.174,0.505,2.024,1594.621,82.487,0.75,0.335,104.743,0.455,721.991,0.196,1.533,0.424,0.075,0.577,3.911,1.542,0.209,0.056,0.056,887.046,23.436,25.805,56.969,28.171,1.932,6.828,25.624,26.696,0.834,0.796,1.713,0.841,50.467,1.467,3.008,0.635,0.185,1.381,0.524,0,5.0393,1.9106,1.2189,0.018363,887,16.287981
"3871",0.675,28.578,0.615,3.34,0.612,3.516,3503.199,74.173,0.308,0.199,100.067,0.639,605.391,0.283,1.602,0.263,0.089,3.947,4.961,0.386,0.276,0.095,0.095,809.339,24.265,14.499,41.078,12.762,5.605,37.887,5.999,87.625,0.19,0.731,1.277,0.186,25.177,1.664,15.786,1.016,0.508,4.726,4.208,0,3.5216,0.24938,0.17524,0.0045615,810,3.694815
"3872",0.667,15.823,0.064,1.504,0.509,3.977,1496.766,81.88,0.121,0.02,100.356,0.851,755.938,0.18,1.45,0.324,0.211,3.496,2.361,2.453,0.815,0.058,0.058,871.66,17.249,9.763,32.64,10.978,1.429,18.102,38.422,37.018,0.259,0.4,1.603,0.596,20.618,0.453,1.976,1.011,0.799,7.883,8.874,0,4.0994,6.7045,4.4802,0.046898,872,40.895056
"3873",0.715,25.594,0.237,0.573,0.76,0.105,173.513,68.428,0.866,0.384,58.531,0.922,838.843,0.159,1.71,0.253,0.202,3.875,4.958,1.185,0.172,0.028,0.028,627.935,19.46,9.224,67.251,29.205,8.881,19.887,28.509,26.03,0.582,0.482,0.938,0.499,41.168,1.085,36.87,1.359,0.918,5.381,4.158,0.001,1.9469,0.3103,0.25916,0.0043757,628,2.7479396
"3874",0.712,31.18,0.078,2.756,0.29,0.876,1483.781,70.904,0.976,0.367,47.864,0.749,731.844,0.121,1.69,0.369,0.184,2.414,0.302,2.853,0.247,0.018,0.018,970.633,24.904,25.081,9.623,14.256,14.99,33.131,2.295,17.731,0.828,0.707,1.535,0.181,45.866,4.467,36.313,1.445,0.063,7.621,1.025,0,2.7971,11.36,7.1914,0.01718,971,16.68178
"3875",0.798,12.51,0.316,4.728,0.963,2.815,1272.176,63.056,0.303,0.47,76.865,0.425,621.43,0.211,1.149,0.253,0.084,3.811,4.575,1.925,0.63,0.019,0.019,705.827,14.741,12.293,118.871,27.734,6.103,28.335,42.457,10.837,0.712,0.426,1.14,0.138,57.377,2.74,60.188,0.135,0.419,2.646,7.785,0,2.1919,8.0657,6.589,0.088646,706,62.584076
"3876",0.774,19.526,0.356,4.649,0.153,2.928,874.152,74.429,0.348,0.219,114.257,0.984,627.222,0.163,1.037,0.287,0.076,3.559,0.63,1.932,0.192,0.021,0.021,634.658,18.76,10.538,83.281,6.376,10.759,19.581,10.469,77.12,0.013,0.36,1.631,0.209,57.456,1.807,61.912,1.488,0.971,5.401,0.461,0.001,3.7173,9.309,7.1496,1.9101,635,1212.9135
"3877",0.706,32.5,0.433,4.372,0.59,3.028,2347.657,81.716,0.432,0.388,86.859,0.508,683.435,0.115,1.648,0.304,0.205,2.019,1.792,0.689,0.626,0.048,0.048,630.192,22.846,10.326,140.93,31.731,10.431,11.347,10.355,71.403,0.815,0.492,1.275,0.865,9.24,0.908,48.235,1.301,0.216,0.395,2.787,0,4.0854,6.0368,4.4297,0.12978,631,81.89118
"3878",0.75,34.285,0.583,3.486,0.828,1.845,2863.316,69.647,0.827,0.194,27.479,0.341,598.506,0.151,1.716,0.25,0.093,2.164,4.263,2.331,0.303,0.067,0.067,998.847,28.678,13.166,19.583,8.42,4.722,12.36,47.661,64.745,0.416,0.772,1.105,0.309,28.233,2.683,33.581,0.976,0.565,3.092,7.374,0.001,2.9271,2.5388,1.9262,0.021856,1000,21.856
"3879",0.77,34.153,0.499,2.019,0.759,0.123,944.988,61.618,0.222,0.017,45.23,0.646,634.76,0.29,1.183,0.289,0.167,1.036,1.42,1.481,0.773,0.091,0.091,602.729,25.752,30.898,37.948,22.606,0.319,7.43,6.835,2.613,0.665,0.498,1.148,0.125,58.216,1.514,12.367,0.729,0.235,4.073,1.61,0.001,1.5673,1.5799,1.2307,0.010645,603,6.418935
"3880",0.775,11.541,0.578,4.178,0.989,0.082,4745.902,66.761,0.505,0.265,73.892,0.72,588.328,0.189,1.097,0.378,0.136,1.341,1.278,0.691,0.466,0.054,0.054,915.583,23.275,17.764,13.31,17.507,21.365,44.524,33.285,20.367,0.486,0.18,0.933,0.648,4.098,3.547,48.817,1.172,0.088,12.301,4.759,0,2.5413,3.1948,2.5326,0.027485,916,25.17626
"3881",0.718,26.436,0.408,1.594,0.559,2.75,2079.015,80.051,0.447,0.08,24.124,0.856,627.966,0.17,1.562,0.371,0.185,1.098,4.072,1.028,0.68,0.083,0.083,818.976,29.541,7.235,131.34,18.803,1.775,21.459,5.424,34.106,0.655,0.708,1.517,0.13,47.213,1.734,34.351,0.409,0.091,5.563,5.651,0,4.0486,1.9077,1.2623,0.017841,820,14.62962
"3882",0.724,31.205,0.208,3.076,0.471,0.164,614.441,63.443,0.415,0.288,79.1,0.415,586.94,0.21,1.437,0.339,0.065,3.221,3.298,1.78,0.682,0.039,0.039,964.199,15.427,33.542,73.153,32.147,17.178,44.313,18.442,38.878,0.194,0.485,1.316,0.89,3.835,4.109,45.81,0.263,0.462,4.053,5.546,0,2.6133,2.9351,2.1892,0.102,965,98.43
"3883",0.79,11.293,0.637,4.274,0.345,1.896,569.539,81.62,0.061,0.216,16.807,0.409,589.022,0.25,1.143,0.265,0.207,1.011,2.287,1.892,0.206,0.054,0.054,719.686,11.36,25.642,13.689,30.991,3.44,14.61,20.123,78.659,0.552,0.414,1.458,0.537,45.492,1.478,52.879,0.572,0.286,8.165,3.053,0.001,3.9148,2.6579,1.8907,0.015589,720,11.22408
"3884",0.767,14.781,0.345,3.308,0.507,1.596,2369.202,81.082,0.683,0.305,69.918,0.547,769.227,0.283,1.125,0.401,0.176,0.256,5.066,0.23,0.269,0.048,0.048,861.306,8.577,17.743,133.982,32.954,13.905,22.557,38.324,87.376,0.29,0.796,1.141,0.971,28.174,4.635,28.734,0.932,0.501,3.343,3.948,0.001,4.3059,0.34801,0.24884,0.017387,862,14.987594
"3885",0.608,24.43,0.622,1.207,0.102,3.908,803.919,75.756,0.091,0.35,22.802,0.943,784.845,0.14,1.289,0.251,0.132,2.308,1.841,0.795,0.554,0.056,0.056,893.322,9.993,23.49,63.711,23.49,13.722,13.142,37.84,75.693,0.298,0.631,0.885,0.339,51.335,0.635,58.492,1.172,0.311,12.813,6.163,0,3.4061,1.1817,0.90683,0.02731,894,24.41514
"3886",0.725,27.923,0.123,2.354,0.476,3.109,4887.312,70.385,0.8,0.376,105.962,0.356,529.94,0.145,1.001,0.321,0.224,1.638,5.682,2.716,0.382,0.06,0.06,760.854,6.999,34.956,38.182,32.559,17.976,22.135,40.851,3.333,0.583,0.79,1.722,0.258,48.411,4.637,21.008,0.739,0.76,12.914,4.378,0,2.3242,1.2654,0.9441,0.0091796,761,6.9856756
"3887",0.718,19.748,0.478,2.194,0.786,2.604,4543.686,90.66,0.958,0.151,33.254,0.723,874.322,0.242,1.653,0.398,0.123,2.361,1.268,0.894,0.32,0.082,0.082,879.059,29.571,25.36,123.285,30.774,8.113,16.518,21.171,81.927,0.367,0.325,0.988,0.184,18.012,3.357,11.358,0.58,0.736,8.29,1.843,0.001,6.3013,10.419,7.3204,0.28777,879,252.94983
"3888",0.602,33.902,0.188,4.792,0.182,0.991,1829.355,80.399,0.663,0.102,80.083,0.105,859.018,0.122,1.44,0.34,0.061,1.543,5.28,2.327,0.64,0.045,0.045,938.54,14.365,15.61,105.761,12.482,15.03,14.869,39.29,50.24,0.173,0.413,0.986,0.53,21.544,3.836,4.227,0.839,0.691,7.17,1.833,0,4.8083,5.5693,3.9951,0.26761,939,251.28579
"3889",0.788,15.466,0.177,4.885,0.254,3.66,4943.324,71.141,0.98,0.056,2.586,0.824,823.188,0.238,1.692,0.297,0.112,1.951,3.074,1.561,0.268,0.026,0.026,725.382,21.576,7.434,117.007,19.371,14.091,36.38,9.154,82.627,0.4,0.742,1.263,0.159,12.336,4.585,27.975,0.534,0.955,4.62,1.991,0,3.0629,2.3532,1.8089,0.046716,726,33.915816
"3890",0.762,17.524,0.435,3.572,0.513,2.583,3280.144,67.355,0.581,0.366,123.911,0.687,775.889,0.274,1.61,0.258,0.138,0.077,2.892,0.736,0.791,0.097,0.097,885.168,11.907,17.031,25.933,23.51,7.001,39.23,31.588,58.16,0.339,0.675,1.07,0.15,20.501,0.675,57.639,1.229,0.141,11.734,5.763,0,2.1973,0.91387,0.70665,0.012291,886,10.889826
"3891",0.759,32.445,0.228,2.364,0.517,0.26,3860.002,90.503,0.818,0.233,4.978,0.087,640.965,0.255,1.228,0.367,0.148,0.463,5.35,1.078,0.14,0.023,0.023,920.523,14.085,20.757,82.358,8.451,2.782,6.244,18.784,16.034,0.501,0.17,1.361,0.517,44.526,2.635,43.144,1.426,0.636,1.387,6.547,0.001,6.1283,1.7543,1.1127,0.026102,921,24.039942
"3892",0.767,17.7,0.483,2.706,0.884,4.561,3218.234,61.484,0.4,0.281,64.21,0.758,818.504,0.1,0.899,0.316,0.097,0.772,4.771,2.608,0.661,0.036,0.036,984.478,16.944,8.263,46.426,23.213,24.407,7.841,29.951,38.624,0.113,0.122,1.744,0.024,47.5,1.891,26.554,1.013,0.182,2.909,6.703,0.001,1.9622,4.1535,3.048,0.11888,985,117.0968
"3893",0.695,11.761,0.609,4.913,0.757,4.273,2223.925,66.222,0.531,0.06,59.356,0.438,725.03,0.263,1.132,0.282,0.059,3.204,4.195,2.522,0.829,0.05,0.05,714.239,30.672,16.281,48.728,11.829,0.212,10.258,3.018,24.628,0.198,0.674,1.596,0.622,56.729,0.034,19.646,0.559,0.416,13.166,6.399,0.001,2.8222,11.601,8.0041,0.20962,715,149.8783
"3894",0.776,12.911,0.062,2.153,0.474,3.784,3613.67,66.418,0.427,0.083,123.41,0.148,728.027,0.219,1.157,0.264,0.143,1.416,2.48,0.958,0.896,0.014,0.014,735.627,23.806,30.959,16.171,9.67,2.416,39.286,16.087,82.011,0.359,0.641,1.031,0.924,16.883,3.182,78.384,0.223,0.176,11.98,5.276,0,2.0715,5.9594,4.856,0.028763,736,21.169568
"3895",0.611,12.566,0.259,0.061,0.53,4.914,2566.802,72.475,0.841,0.31,92.881,0.589,632.832,0.22,0.955,0.426,0.159,3.077,0.994,2.488,0.913,0.062,0.062,601.168,8.894,27.327,89.476,24.924,19.744,22.577,39.647,12.612,0.734,0.648,1.721,0.169,35.586,3.945,34.268,1.183,0.399,6.142,8.927,0,3.1337,8.2255,6.0927,0.074408,602,44.793616
"3896",0.777,32.631,0.164,2.272,0.137,2.076,680.447,82.615,0.629,0.182,118.611,0.396,664.289,0.188,1.741,0.383,0.196,0.239,4.073,0.904,0.842,0.091,0.091,810.03,34.571,33.822,7.133,26.081,8.055,21.566,41.487,62.48,0.429,0.194,0.98,0.338,46.955,2.037,20.973,1.455,0.311,9.062,8.095,0,4.4865,1.5475,1.16,0.011455,810,9.27855
"3897",0.619,15.477,0.622,2.491,0.201,0.453,1303.474,66.489,0.288,0.243,9.648,0.46,800.699,0.277,1.37,0.415,0.101,2.774,3.804,2.186,0.485,0.091,0.091,981.291,23.296,17.326,95.252,16.838,13.857,29.955,29.819,35.852,0.177,0.182,1.33,0.286,24.104,2.859,26.767,1.394,0.289,1.949,8.904,0,2.7483,1.1516,0.84491,0.024408,981,23.944248
"3898",0.691,13.138,0.537,3.069,0.121,3.445,3670.007,88.198,0.201,0.309,27.19,0.243,535.233,0.147,1.627,0.414,0.053,2.83,4.476,0.416,0.166,0.086,0.086,722.991,28.712,28.797,62.131,30.979,0.683,10.615,34.545,32.986,0.09,0.622,1.603,0.135,10.245,0.791,67.962,0.369,0.2,11.618,9.174,0,6.0058,0.24643,0.16899,0.016899,723,12.217977
"3899",0.647,32.309,0.388,3.49,0.798,2.248,27.172,65.77,0.166,0.117,37.705,0.094,561.092,0.268,0.926,0.271,0.202,3.32,1.611,1.833,0.765,0.095,0.095,979.83,26.284,31.545,98.362,18.269,22.66,44.762,44.823,45.888,0.341,0.335,1.697,0.176,19.664,2.838,24.117,0.38,0.659,6.06,7.248,0.001,1.7834,4.3675,3.026,0.031643,980,31.01014
